#1
double	presence(8760,2)
18964800	0.586
18968400	0.655
18972000	0.552
18975600	0.483
18979200	0.448
18982800	0.483
18986400	0.517
18990000	0.69
18993600	0.759
18997200	0.793
19000800	0.793
19004400	0.966
19008000	0.996
19011600	0.996
19015200	1.0
19018800	1.0
19022400	1.0
19026000	0.996
19029600	0.822
19033200	0.724
19036800	0.655
19040400	0.552
19044000	0.448
19047600	0.31
19051200	0.586
19054800	0.655
19058400	0.552
19062000	0.483
19065600	0.448
19069200	0.483
19072800	0.517
19076400	0.69
19080000	0.759
19083600	0.793
19087200	0.793
19090800	0.966
19094400	1.0
19098000	1.0
19101600	1.0
19105200	1.0
19108800	1.0
19112400	1.0
19116000	0.862
19119600	0.621
19123200	0.483
19126800	0.172
19130400	0.207
19134000	0.172
19137600	0.345
19141200	0.517
19144800	0.345
19148400	0.379
19152000	0.345
19155600	0.448
19159200	0.483
19162800	0.69
19166400	0.862
19170000	0.862
19173600	1.0
19177200	1.0
19180800	1.0
19184400	1.0
19188000	1.0
19191600	1.0
19195200	1.0
19198800	1.0
19202400	0.862
19206000	0.621
19209600	0.483
19213200	0.172
19216800	0.207
19220400	0.172
19224000	0.345
19227600	0.517
19231200	0.345
19234800	0.379
19238400	0.345
19242000	0.448
19245600	0.483
19249200	0.69
19252800	0.862
19256400	0.862
19260000	1.0
19263600	1.0
19267200	1.0
19270800	1.0
19274400	1.0
19278000	1.0
19281600	1.0
19285200	1.0
19288800	0.862
19292400	0.621
19296000	0.483
19299600	0.172
19303200	0.207
19306800	0.172
19310400	0.345
19314000	0.517
19317600	0.345
19321200	0.379
19324800	0.345
19328400	0.448
19332000	0.483
19335600	0.69
19339200	0.862
19342800	0.862
19346400	1.0
19350000	1.0
19353600	1.0
19357200	1.0
19360800	1.0
19364400	1.0
19368000	1.0
19371600	1.0
19375200	0.862
19378800	0.621
19382400	0.483
19386000	0.172
19389600	0.207
19393200	0.172
19396800	0.345
19400400	0.517
19404000	0.345
19407600	0.379
19411200	0.345
19414800	0.448
19418400	0.483
19422000	0.69
19425600	0.862
19429200	0.862
19432800	1.0
19436400	1.0
19440000	1.0
19443600	1.0
19447200	1.0
19450800	1.0
19454400	1.0
19458000	1.0
19461600	0.862
19465200	0.621
19468800	0.483
19472400	0.172
19476000	0.207
19479600	0.172
19483200	0.345
19486800	0.517
19490400	0.345
19494000	0.379
19497600	0.345
19501200	0.448
19504800	0.483
19508400	0.69
19512000	0.862
19515600	0.862
19519200	1.0
19522800	1.0
19526400	0.996
19530000	0.996
19533600	0.996
19537200	1.0
19540800	1.0
19544400	0.996
19548000	0.822
19551600	0.724
19555200	0.655
19558800	0.552
19562400	0.448
19566000	0.31
19569600	0.586
19573200	0.655
19576800	0.552
19580400	0.483
19584000	0.448
19587600	0.483
19591200	0.517
19594800	0.69
19598400	0.759
19602000	0.793
19605600	0.793
19609200	0.966
19612800	0.996
19616400	0.996
19620000	1.0
19623600	1.0
19627200	1.0
19630800	0.996
19634400	0.822
19638000	0.724
19641600	0.655
19645200	0.552
19648800	0.448
19652400	0.31
19656000	0.586
19659600	0.655
19663200	0.552
19666800	0.483
19670400	0.448
19674000	0.483
19677600	0.517
19681200	0.69
19684800	0.759
19688400	0.793
19692000	0.793
19695600	0.966
19699200	1.0
19702800	1.0
19706400	1.0
19710000	1.0
19713600	1.0
19717200	1.0
19720800	0.862
19724400	0.621
19728000	0.483
19731600	0.172
19735200	0.207
19738800	0.172
19742400	0.345
19746000	0.517
19749600	0.345
19753200	0.379
19756800	0.345
19760400	0.448
19764000	0.483
19767600	0.69
19771200	0.862
19774800	0.862
19778400	1.0
19782000	1.0
19785600	1.0
19789200	1.0
19792800	1.0
19796400	1.0
19800000	1.0
19803600	1.0
19807200	0.862
19810800	0.621
19814400	0.483
19818000	0.172
19821600	0.207
19825200	0.172
19828800	0.345
19832400	0.517
19836000	0.345
19839600	0.379
19843200	0.345
19846800	0.448
19850400	0.483
19854000	0.69
19857600	0.862
19861200	0.862
19864800	1.0
19868400	1.0
19872000	1.0
19875600	1.0
19879200	1.0
19882800	1.0
19886400	1.0
19890000	1.0
19893600	0.862
19897200	0.621
19900800	0.483
19904400	0.172
19908000	0.207
19911600	0.172
19915200	0.345
19918800	0.517
19922400	0.345
19926000	0.379
19929600	0.345
19933200	0.448
19936800	0.483
19940400	0.69
19944000	0.862
19947600	0.862
19951200	1.0
19954800	1.0
19958400	1.0
19962000	1.0
19965600	1.0
19969200	1.0
19972800	1.0
19976400	1.0
19980000	0.862
19983600	0.621
19987200	0.483
19990800	0.172
19994400	0.207
19998000	0.172
20001600	0.345
20005200	0.517
20008800	0.345
20012400	0.379
20016000	0.345
20019600	0.448
20023200	0.483
20026800	0.69
20030400	0.862
20034000	0.862
20037600	1.0
20041200	1.0
20044800	1.0
20048400	1.0
20052000	1.0
20055600	1.0
20059200	1.0
20062800	1.0
20066400	0.862
20070000	0.621
20073600	0.483
20077200	0.172
20080800	0.207
20084400	0.172
20088000	0.345
20091600	0.517
20095200	0.345
20098800	0.379
20102400	0.345
20106000	0.448
20109600	0.483
20113200	0.69
20116800	0.862
20120400	0.862
20124000	1.0
20127600	1.0
20131200	0.996
20134800	0.996
20138400	0.996
20142000	1.0
20145600	1.0
20149200	0.996
20152800	0.822
20156400	0.724
20160000	0.655
20163600	0.552
20167200	0.448
20170800	0.31
20174400	0.586
20178000	0.655
20181600	0.552
20185200	0.483
20188800	0.448
20192400	0.483
20196000	0.517
20199600	0.69
20203200	0.759
20206800	0.793
20210400	0.793
20214000	0.966
20217600	0.996
20221200	0.996
20224800	1.0
20228400	1.0
20232000	1.0
20235600	0.996
20239200	0.822
20242800	0.724
20246400	0.655
20250000	0.552
20253600	0.448
20257200	0.31
20260800	0.586
20264400	0.655
20268000	0.552
20271600	0.483
20275200	0.448
20278800	0.483
20282400	0.517
20286000	0.69
20289600	0.759
20293200	0.793
20296800	0.793
20300400	0.966
20304000	1.0
20307600	1.0
20311200	1.0
20314800	1.0
20318400	1.0
20322000	1.0
20325600	0.862
20329200	0.621
20332800	0.483
20336400	0.172
20340000	0.207
20343600	0.172
20347200	0.345
20350800	0.517
20354400	0.345
20358000	0.379
20361600	0.345
20365200	0.448
20368800	0.483
20372400	0.69
20376000	0.862
20379600	0.862
20383200	1.0
20386800	1.0
20390400	1.0
20394000	1.0
20397600	1.0
20401200	1.0
20404800	1.0
20408400	1.0
20412000	0.862
20415600	0.621
20419200	0.483
20422800	0.172
20426400	0.207
20430000	0.172
20433600	0.345
20437200	0.517
20440800	0.345
20444400	0.379
20448000	0.345
20451600	0.448
20455200	0.483
20458800	0.69
20462400	0.862
20466000	0.862
20469600	1.0
20473200	1.0
20476800	1.0
20480400	1.0
20484000	1.0
20487600	1.0
20491200	1.0
20494800	1.0
20498400	0.862
20502000	0.621
20505600	0.483
20509200	0.172
20512800	0.207
20516400	0.172
20520000	0.345
20523600	0.517
20527200	0.345
20530800	0.379
20534400	0.345
20538000	0.448
20541600	0.483
20545200	0.69
20548800	0.862
20552400	0.862
20556000	1.0
20559600	1.0
20563200	1.0
20566800	1.0
20570400	1.0
20574000	1.0
20577600	1.0
20581200	1.0
20584800	0.862
20588400	0.621
20592000	0.483
20595600	0.172
20599200	0.207
20602800	0.172
20606400	0.345
20610000	0.517
20613600	0.345
20617200	0.379
20620800	0.345
20624400	0.448
20628000	0.483
20631600	0.69
20635200	0.862
20638800	0.862
20642400	1.0
20646000	1.0
20649600	1.0
20653200	1.0
20656800	1.0
20660400	1.0
20664000	1.0
20667600	1.0
20671200	0.862
20674800	0.621
20678400	0.483
20682000	0.172
20685600	0.207
20689200	0.172
20692800	0.345
20696400	0.517
20700000	0.345
20703600	0.379
20707200	0.345
20710800	0.448
20714400	0.483
20718000	0.69
20721600	0.862
20725200	0.862
20728800	1.0
20732400	1.0
20736000	0.996
20739600	0.996
20743200	0.996
20746800	1.0
20750400	1.0
20754000	0.996
20757600	0.822
20761200	0.724
20764800	0.655
20768400	0.552
20772000	0.448
20775600	0.31
20779200	0.586
20782800	0.655
20786400	0.552
20790000	0.483
20793600	0.448
20797200	0.483
20800800	0.517
20804400	0.69
20808000	0.759
20811600	0.793
20815200	0.793
20818800	0.966
20822400	0.996
20826000	0.996
20829600	1.0
20833200	1.0
20836800	1.0
20840400	0.996
20844000	0.822
20847600	0.724
20851200	0.655
20854800	0.552
20858400	0.448
20862000	0.31
20865600	0.586
20869200	0.655
20872800	0.552
20876400	0.483
20880000	0.448
20883600	0.483
20887200	0.517
20890800	0.69
20894400	0.759
20898000	0.793
20901600	0.793
20905200	0.966
20908800	1.0
20912400	1.0
20916000	1.0
20919600	1.0
20923200	1.0
20926800	1.0
20930400	0.862
20934000	0.621
20937600	0.483
20941200	0.172
20944800	0.207
20948400	0.172
20952000	0.345
20955600	0.517
20959200	0.345
20962800	0.379
20966400	0.345
20970000	0.448
20973600	0.483
20977200	0.69
20980800	0.862
20984400	0.862
20988000	1.0
20991600	1.0
20995200	1.0
20998800	1.0
21002400	1.0
21006000	1.0
21009600	1.0
21013200	1.0
21016800	0.862
21020400	0.621
21024000	0.483
21027600	0.172
21031200	0.207
21034800	0.172
21038400	0.345
21042000	0.517
21045600	0.345
21049200	0.379
21052800	0.345
21056400	0.448
21060000	0.483
21063600	0.69
21067200	0.862
21070800	0.862
21074400	1.0
21078000	1.0
21081600	1.0
21085200	1.0
21088800	1.0
21092400	1.0
21096000	1.0
21099600	1.0
21103200	0.862
21106800	0.621
21110400	0.483
21114000	0.172
21117600	0.207
21121200	0.172
21124800	0.345
21128400	0.517
21132000	0.345
21135600	0.379
21139200	0.345
21142800	0.448
21146400	0.483
21150000	0.69
21153600	0.862
21157200	0.862
21160800	1.0
21164400	1.0
21168000	1.0
21171600	1.0
21175200	1.0
21178800	1.0
21182400	1.0
21186000	1.0
21189600	0.862
21193200	0.621
21196800	0.483
21200400	0.172
21204000	0.207
21207600	0.172
21211200	0.345
21214800	0.517
21218400	0.345
21222000	0.379
21225600	0.345
21229200	0.448
21232800	0.483
21236400	0.69
21240000	0.862
21243600	0.862
21247200	1.0
21250800	1.0
21254400	1.0
21258000	1.0
21261600	1.0
21265200	1.0
21268800	1.0
21272400	1.0
21276000	0.862
21279600	0.621
21283200	0.483
21286800	0.172
21290400	0.207
21294000	0.172
21297600	0.345
21301200	0.517
21304800	0.345
21308400	0.379
21312000	0.345
21315600	0.448
21319200	0.483
21322800	0.69
21326400	0.862
21330000	0.862
21333600	1.0
21337200	1.0
21340800	0.996
21344400	0.996
21348000	0.996
21351600	1.0
21355200	1.0
21358800	0.996
21362400	0.822
21366000	0.724
21369600	0.655
21373200	0.552
21376800	0.448
21380400	0.31
21384000	0.586
21387600	0.655
21391200	0.552
21394800	0.483
21398400	0.448
21402000	0.483
21405600	0.517
21409200	0.69
21412800	0.759
21416400	0.793
21420000	0.793
21423600	0.966
21427200	0.996
21430800	0.996
21434400	1.0
21438000	1.0
21441600	1.0
21445200	0.996
21448800	0.822
21452400	0.724
21456000	0.655
21459600	0.552
21463200	0.448
21466800	0.31
21470400	0.586
21474000	0.655
21477600	0.552
21481200	0.483
21484800	0.448
21488400	0.483
21492000	0.517
21495600	0.69
21499200	0.759
21502800	0.793
21506400	0.793
21510000	0.966
21513600	1.0
21517200	1.0
21520800	1.0
21524400	1.0
21528000	1.0
21531600	1.0
21535200	0.862
21538800	0.621
21542400	0.483
21546000	0.172
21549600	0.207
21553200	0.172
21556800	0.345
21560400	0.517
21564000	0.345
21567600	0.379
21571200	0.345
21574800	0.448
21578400	0.483
21582000	0.69
21585600	0.862
21589200	0.862
21592800	1.0
21596400	1.0
21600000	1.0
21603600	1.0
21607200	1.0
21610800	1.0
21614400	1.0
21618000	1.0
21621600	0.862
21625200	0.621
21628800	0.483
21632400	0.172
21636000	0.207
21639600	0.172
21643200	0.345
21646800	0.517
21650400	0.345
21654000	0.379
21657600	0.345
21661200	0.448
21664800	0.483
21668400	0.69
21672000	0.862
21675600	0.862
21679200	1.0
21682800	1.0
21686400	1.0
21690000	1.0
21693600	1.0
21697200	1.0
21700800	1.0
21704400	1.0
21708000	0.862
21711600	0.621
21715200	0.483
21718800	0.172
21722400	0.207
21726000	0.172
21729600	0.345
21733200	0.517
21736800	0.345
21740400	0.379
21744000	0.345
21747600	0.448
21751200	0.483
21754800	0.69
21758400	0.862
21762000	0.862
21765600	1.0
21769200	1.0
21772800	1.0
21776400	1.0
21780000	1.0
21783600	1.0
21787200	1.0
21790800	1.0
21794400	0.862
21798000	0.621
21801600	0.483
21805200	0.172
21808800	0.207
21812400	0.172
21816000	0.345
21819600	0.517
21823200	0.345
21826800	0.379
21830400	0.345
21834000	0.448
21837600	0.483
21841200	0.69
21844800	0.862
21848400	0.862
21852000	1.0
21855600	1.0
21859200	1.0
21862800	1.0
21866400	1.0
21870000	1.0
21873600	1.0
21877200	1.0
21880800	0.862
21884400	0.621
21888000	0.483
21891600	0.172
21895200	0.207
21898800	0.172
21902400	0.345
21906000	0.517
21909600	0.345
21913200	0.379
21916800	0.345
21920400	0.448
21924000	0.483
21927600	0.69
21931200	0.862
21934800	0.862
21938400	1.0
21942000	1.0
21945600	0.996
21949200	0.996
21952800	0.996
21956400	1.0
21960000	1.0
21963600	0.996
21967200	0.822
21970800	0.724
21974400	0.655
21978000	0.552
21981600	0.448
21985200	0.31
21988800	0.586
21992400	0.655
21996000	0.552
21999600	0.483
22003200	0.448
22006800	0.483
22010400	0.517
22014000	0.69
22017600	0.759
22021200	0.793
22024800	0.793
22028400	0.966
22032000	0.996
22035600	0.996
22039200	1.0
22042800	1.0
22046400	1.0
22050000	0.996
22053600	0.822
22057200	0.724
22060800	0.655
22064400	0.552
22068000	0.448
22071600	0.31
22075200	0.586
22078800	0.655
22082400	0.552
22086000	0.483
22089600	0.448
22093200	0.483
22096800	0.517
22100400	0.69
22104000	0.759
22107600	0.793
22111200	0.793
22114800	0.966
22118400	1.0
22122000	1.0
22125600	1.0
22129200	1.0
22132800	1.0
22136400	1.0
22140000	0.862
22143600	0.621
22147200	0.483
22150800	0.172
22154400	0.207
22158000	0.172
22161600	0.345
22165200	0.517
22168800	0.345
22172400	0.379
22176000	0.345
22179600	0.448
22183200	0.483
22186800	0.69
22190400	0.862
22194000	0.862
22197600	1.0
22201200	1.0
22204800	1.0
22208400	1.0
22212000	1.0
22215600	1.0
22219200	1.0
22222800	1.0
22226400	0.862
22230000	0.621
22233600	0.483
22237200	0.172
22240800	0.207
22244400	0.172
22248000	0.345
22251600	0.517
22255200	0.345
22258800	0.379
22262400	0.345
22266000	0.448
22269600	0.483
22273200	0.69
22276800	0.862
22280400	0.862
22284000	1.0
22287600	1.0
22291200	1.0
22294800	1.0
22298400	1.0
22302000	1.0
22305600	1.0
22309200	1.0
22312800	0.862
22316400	0.621
22320000	0.483
22323600	0.172
22327200	0.207
22330800	0.172
22334400	0.345
22338000	0.517
22341600	0.345
22345200	0.379
22348800	0.345
22352400	0.448
22356000	0.483
22359600	0.69
22363200	0.862
22366800	0.862
22370400	1.0
22374000	1.0
22377600	1.0
22381200	1.0
22384800	1.0
22388400	1.0
22392000	1.0
22395600	1.0
22399200	0.862
22402800	0.621
22406400	0.483
22410000	0.172
22413600	0.207
22417200	0.172
22420800	0.345
22424400	0.517
22428000	0.345
22431600	0.379
22435200	0.345
22438800	0.448
22442400	0.483
22446000	0.69
22449600	0.862
22453200	0.862
22456800	1.0
22460400	1.0
22464000	1.0
22467600	1.0
22471200	1.0
22474800	1.0
22478400	1.0
22482000	1.0
22485600	0.862
22489200	0.621
22492800	0.483
22496400	0.172
22500000	0.207
22503600	0.172
22507200	0.345
22510800	0.517
22514400	0.345
22518000	0.379
22521600	0.345
22525200	0.448
22528800	0.483
22532400	0.69
22536000	0.862
22539600	0.862
22543200	1.0
22546800	1.0
22550400	0.996
22554000	0.996
22557600	0.996
22561200	1.0
22564800	1.0
22568400	0.996
22572000	0.822
22575600	0.724
22579200	0.655
22582800	0.552
22586400	0.448
22590000	0.31
22593600	0.586
22597200	0.655
22600800	0.552
22604400	0.483
22608000	0.448
22611600	0.483
22615200	0.517
22618800	0.69
22622400	0.759
22626000	0.793
22629600	0.793
22633200	0.966
22636800	0.996
22640400	0.996
22644000	1.0
22647600	1.0
22651200	1.0
22654800	0.996
22658400	0.822
22662000	0.724
22665600	0.655
22669200	0.552
22672800	0.448
22676400	0.31
22680000	0.586
22683600	0.655
22687200	0.552
22690800	0.483
22694400	0.448
22698000	0.483
22701600	0.517
22705200	0.69
22708800	0.759
22712400	0.793
22716000	0.793
22719600	0.966
22723200	1.0
22726800	1.0
22730400	1.0
22734000	1.0
22737600	1.0
22741200	1.0
22744800	0.862
22748400	0.621
22752000	0.483
22755600	0.172
22759200	0.207
22762800	0.172
22766400	0.345
22770000	0.517
22773600	0.345
22777200	0.379
22780800	0.345
22784400	0.448
22788000	0.483
22791600	0.69
22795200	0.862
22798800	0.862
22802400	1.0
22806000	1.0
22809600	1.0
22813200	1.0
22816800	1.0
22820400	1.0
22824000	1.0
22827600	1.0
22831200	0.862
22834800	0.621
22838400	0.483
22842000	0.172
22845600	0.207
22849200	0.172
22852800	0.345
22856400	0.517
22860000	0.345
22863600	0.379
22867200	0.345
22870800	0.448
22874400	0.483
22878000	0.69
22881600	0.862
22885200	0.862
22888800	1.0
22892400	1.0
22896000	1.0
22899600	1.0
22903200	1.0
22906800	1.0
22910400	1.0
22914000	1.0
22917600	0.862
22921200	0.621
22924800	0.483
22928400	0.172
22932000	0.207
22935600	0.172
22939200	0.345
22942800	0.517
22946400	0.345
22950000	0.379
22953600	0.345
22957200	0.448
22960800	0.483
22964400	0.69
22968000	0.862
22971600	0.862
22975200	1.0
22978800	1.0
22982400	1.0
22986000	1.0
22989600	1.0
22993200	1.0
22996800	1.0
23000400	1.0
23004000	0.862
23007600	0.621
23011200	0.483
23014800	0.172
23018400	0.207
23022000	0.172
23025600	0.345
23029200	0.517
23032800	0.345
23036400	0.379
23040000	0.345
23043600	0.448
23047200	0.483
23050800	0.69
23054400	0.862
23058000	0.862
23061600	1.0
23065200	1.0
23068800	1.0
23072400	1.0
23076000	1.0
23079600	1.0
23083200	1.0
23086800	1.0
23090400	0.862
23094000	0.621
23097600	0.483
23101200	0.172
23104800	0.207
23108400	0.172
23112000	0.345
23115600	0.517
23119200	0.345
23122800	0.379
23126400	0.345
23130000	0.448
23133600	0.483
23137200	0.69
23140800	0.862
23144400	0.862
23148000	1.0
23151600	1.0
23155200	0.996
23158800	0.996
23162400	0.996
23166000	1.0
23169600	1.0
23173200	0.996
23176800	0.822
23180400	0.724
23184000	0.655
23187600	0.552
23191200	0.448
23194800	0.31
23198400	0.586
23202000	0.655
23205600	0.552
23209200	0.483
23212800	0.448
23216400	0.483
23220000	0.517
23223600	0.69
23227200	0.759
23230800	0.793
23234400	0.793
23238000	0.966
23241600	0.996
23245200	0.996
23248800	1.0
23252400	1.0
23256000	1.0
23259600	0.996
23263200	0.822
23266800	0.724
23270400	0.655
23274000	0.552
23277600	0.448
23281200	0.31
23284800	0.586
23288400	0.655
23292000	0.552
23295600	0.483
23299200	0.448
23302800	0.483
23306400	0.517
23310000	0.69
23313600	0.759
23317200	0.793
23320800	0.793
23324400	0.966
23328000	1.0
23331600	1.0
23335200	1.0
23338800	1.0
23342400	1.0
23346000	1.0
23349600	0.862
23353200	0.621
23356800	0.483
23360400	0.172
23364000	0.207
23367600	0.172
23371200	0.345
23374800	0.517
23378400	0.345
23382000	0.379
23385600	0.345
23389200	0.448
23392800	0.483
23396400	0.69
23400000	0.862
23403600	0.862
23407200	1.0
23410800	1.0
23414400	1.0
23418000	1.0
23421600	1.0
23425200	1.0
23428800	1.0
23432400	1.0
23436000	0.862
23439600	0.621
23443200	0.483
23446800	0.172
23450400	0.207
23454000	0.172
23457600	0.345
23461200	0.517
23464800	0.345
23468400	0.379
23472000	0.345
23475600	0.448
23479200	0.483
23482800	0.69
23486400	0.862
23490000	0.862
23493600	1.0
23497200	1.0
23500800	1.0
23504400	1.0
23508000	1.0
23511600	1.0
23515200	1.0
23518800	1.0
23522400	0.862
23526000	0.621
23529600	0.483
23533200	0.172
23536800	0.207
23540400	0.172
23544000	0.345
23547600	0.517
23551200	0.345
23554800	0.379
23558400	0.345
23562000	0.448
23565600	0.483
23569200	0.69
23572800	0.862
23576400	0.862
23580000	1.0
23583600	1.0
23587200	1.0
23590800	1.0
23594400	1.0
23598000	1.0
23601600	1.0
23605200	1.0
23608800	0.862
23612400	0.621
23616000	0.483
23619600	0.172
23623200	0.207
23626800	0.172
23630400	0.345
23634000	0.517
23637600	0.345
23641200	0.379
23644800	0.345
23648400	0.448
23652000	0.483
23655600	0.69
23659200	0.862
23662800	0.862
23666400	1.0
23670000	1.0
23673600	1.0
23677200	1.0
23680800	1.0
23684400	1.0
23688000	1.0
23691600	1.0
23695200	0.862
23698800	0.621
23702400	0.483
23706000	0.172
23709600	0.207
23713200	0.172
23716800	0.345
23720400	0.517
23724000	0.345
23727600	0.379
23731200	0.345
23734800	0.448
23738400	0.483
23742000	0.69
23745600	0.862
23749200	0.862
23752800	1.0
23756400	1.0
23760000	0.996
23763600	0.996
23767200	1.0
23770800	1.0
23774400	1.0
23778000	0.996
23781600	0.822
23785200	0.724
23788800	0.655
23792400	0.552
23796000	0.448
23799600	0.31
23803200	0.586
23806800	0.655
23810400	0.552
23814000	0.483
23817600	0.448
23821200	0.483
23824800	0.517
23828400	0.69
23832000	0.759
23835600	0.793
23839200	0.793
23842800	0.966
23846400	0.996
23850000	0.996
23853600	1.0
23857200	1.0
23860800	1.0
23864400	0.996
23868000	0.822
23871600	0.724
23875200	0.655
23878800	0.552
23882400	0.448
23886000	0.31
23889600	0.586
23893200	0.655
23896800	0.552
23900400	0.483
23904000	0.448
23907600	0.483
23911200	0.517
23914800	0.69
23918400	0.759
23922000	0.793
23925600	0.793
23929200	0.966
23932800	1.0
23936400	1.0
23940000	1.0
23943600	1.0
23947200	1.0
23950800	1.0
23954400	0.862
23958000	0.621
23961600	0.483
23965200	0.172
23968800	0.207
23972400	0.172
23976000	0.345
23979600	0.517
23983200	0.345
23986800	0.379
23990400	0.345
23994000	0.448
23997600	0.483
24001200	0.69
24004800	0.862
24008400	0.862
24012000	1.0
24015600	1.0
24019200	1.0
24022800	1.0
24026400	1.0
24030000	1.0
24033600	1.0
24037200	1.0
24040800	0.862
24044400	0.621
24048000	0.483
24051600	0.172
24055200	0.207
24058800	0.172
24062400	0.345
24066000	0.517
24069600	0.345
24073200	0.379
24076800	0.345
24080400	0.448
24084000	0.483
24087600	0.69
24091200	0.862
24094800	0.862
24098400	1.0
24102000	1.0
24105600	1.0
24109200	1.0
24112800	1.0
24116400	1.0
24120000	1.0
24123600	1.0
24127200	0.862
24130800	0.621
24134400	0.483
24138000	0.172
24141600	0.207
24145200	0.172
24148800	0.345
24152400	0.517
24156000	0.345
24159600	0.379
24163200	0.345
24166800	0.448
24170400	0.483
24174000	0.69
24177600	0.862
24181200	0.862
24184800	1.0
24188400	1.0
24192000	1.0
24195600	1.0
24199200	1.0
24202800	1.0
24206400	1.0
24210000	1.0
24213600	0.862
24217200	0.621
24220800	0.483
24224400	0.172
24228000	0.207
24231600	0.172
24235200	0.345
24238800	0.517
24242400	0.345
24246000	0.379
24249600	0.345
24253200	0.448
24256800	0.483
24260400	0.69
24264000	0.862
24267600	0.862
24271200	1.0
24274800	1.0
24278400	1.0
24282000	1.0
24285600	1.0
24289200	1.0
24292800	1.0
24296400	1.0
24300000	0.862
24303600	0.621
24307200	0.483
24310800	0.172
24314400	0.207
24318000	0.172
24321600	0.345
24325200	0.517
24328800	0.345
24332400	0.379
24336000	0.345
24339600	0.448
24343200	0.483
24346800	0.69
24350400	0.862
24354000	0.862
24357600	1.0
24361200	1.0
24364800	0.996
24368400	0.996
24372000	0.996
24375600	1.0
24379200	1.0
24382800	0.996
24386400	0.822
24390000	0.724
24393600	0.655
24397200	0.552
24400800	0.448
24404400	0.31
24408000	0.586
24411600	0.655
24415200	0.552
24418800	0.483
24422400	0.448
24426000	0.483
24429600	0.517
24433200	0.69
24436800	0.759
24440400	0.793
24444000	0.793
24447600	0.966
24451200	0.996
24454800	0.996
24458400	1.0
24462000	1.0
24465600	1.0
24469200	0.996
24472800	0.822
24476400	0.724
24480000	0.655
24483600	0.552
24487200	0.448
24490800	0.31
24494400	0.586
24498000	0.655
24501600	0.552
24505200	0.483
24508800	0.448
24512400	0.483
24516000	0.517
24519600	0.69
24523200	0.759
24526800	0.793
24530400	0.793
24534000	0.966
24537600	1.0
24541200	1.0
24544800	1.0
24548400	1.0
24552000	1.0
24555600	1.0
24559200	0.862
24562800	0.621
24566400	0.483
24570000	0.172
24573600	0.207
24577200	0.172
24580800	0.345
24584400	0.517
24588000	0.345
24591600	0.379
24595200	0.345
24598800	0.448
24602400	0.483
24606000	0.69
24609600	0.862
24613200	0.862
24616800	1.0
24620400	1.0
24624000	1.0
24627600	1.0
24631200	1.0
24634800	1.0
24638400	1.0
24642000	1.0
24645600	0.862
24649200	0.621
24652800	0.483
24656400	0.172
24660000	0.207
24663600	0.172
24667200	0.345
24670800	0.517
24674400	0.345
24678000	0.379
24681600	0.345
24685200	0.448
24688800	0.483
24692400	0.69
24696000	0.862
24699600	0.862
24703200	1.0
24706800	1.0
24710400	1.0
24714000	1.0
24717600	1.0
24721200	1.0
24724800	1.0
24728400	1.0
24732000	0.862
24735600	0.621
24739200	0.483
24742800	0.172
24746400	0.207
24750000	0.172
24753600	0.345
24757200	0.517
24760800	0.345
24764400	0.379
24768000	0.345
24771600	0.448
24775200	0.483
24778800	0.69
24782400	0.862
24786000	0.862
24789600	1.0
24793200	1.0
24796800	1.0
24800400	1.0
24804000	1.0
24807600	1.0
24811200	1.0
24814800	1.0
24818400	0.862
24822000	0.621
24825600	0.483
24829200	0.172
24832800	0.207
24836400	0.172
24840000	0.345
24843600	0.517
24847200	0.345
24850800	0.379
24854400	0.345
24858000	0.448
24861600	0.483
24865200	0.69
24868800	0.862
24872400	0.862
24876000	1.0
24879600	1.0
24883200	1.0
24886800	1.0
24890400	1.0
24894000	1.0
24897600	1.0
24901200	1.0
24904800	0.862
24908400	0.621
24912000	0.483
24915600	0.172
24919200	0.207
24922800	0.172
24926400	0.345
24930000	0.517
24933600	0.345
24937200	0.379
24940800	0.345
24944400	0.448
24948000	0.483
24951600	0.69
24955200	0.862
24958800	0.862
24962400	1.0
24966000	1.0
24969600	0.996
24973200	0.996
24976800	0.996
24980400	1.0
24984000	1.0
24987600	0.996
24991200	0.822
24994800	0.724
24998400	0.655
25002000	0.552
25005600	0.448
25009200	0.31
25012800	0.586
25016400	0.655
25020000	0.552
25023600	0.483
25027200	0.448
25030800	0.483
25034400	0.517
25038000	0.69
25041600	0.759
25045200	0.793
25048800	0.793
25052400	0.966
25056000	0.996
25059600	0.996
25063200	1.0
25066800	1.0
25070400	1.0
25074000	0.996
25077600	0.822
25081200	0.724
25084800	0.655
25088400	0.552
25092000	0.448
25095600	0.31
25099200	0.586
25102800	0.655
25106400	0.552
25110000	0.483
25113600	0.448
25117200	0.483
25120800	0.517
25124400	0.69
25128000	0.759
25131600	0.793
25135200	0.793
25138800	0.966
25142400	1.0
25146000	1.0
25149600	1.0
25153200	1.0
25156800	1.0
25160400	1.0
25164000	0.862
25167600	0.621
25171200	0.483
25174800	0.172
25178400	0.207
25182000	0.172
25185600	0.345
25189200	0.517
25192800	0.345
25196400	0.379
25200000	0.345
25203600	0.448
25207200	0.483
25210800	0.69
25214400	0.862
25218000	0.862
25221600	1.0
25225200	1.0
25228800	1.0
25232400	1.0
25236000	1.0
25239600	1.0
25243200	1.0
25246800	1.0
25250400	0.862
25254000	0.621
